59792,344,0
59793,345,0
59794,345,0
59795,345,0
59796,345,0
59797,345,0
59798,345,0
59799,346,0
59800,346,0
59801,346,0
59802,348,0
59803,352,0
59804,355,0
59805,356,0
59806,357,0
59807,357,0
59808,358,0
59809,358,0
59810,362,0
59811,362,0
59812,362,0
59813,364,0
59815,364,0
59816,364,0
59817,365,0
59818,365,0
59819,366,0
59820,366,0
59821,368,0
59822,369,0
59823,369,0
59825,1,0
59826,19,0
59827,1,0
59828,3,0
59829,3,0
59830,3,0
59831,4,0
59832,4,0
59833,4,0
59834,4,0
59835,4,0
59836,4,0
59837,4,0
59838,4,0
59839,4,0
59840,4,0
59841,15,0
59842,15,0
59843,15,0
59844,15,0
59845,15,0
59846,15,0
59847,15,0
59848,17,0
59849,20,0
59850,21,0
59851,24,0
59852,30,0
59853,30,0
59854,30,0
59855,30,0
59856,30,0
59857,31,0
59858,32,0
59859,32,0
59860,55,0
59862,69,0
59863,69,0
59864,69,0
59865,74,0
59866,74,0
59867,75,0
59868,76,0
59869,78,0
59870,85,0
59871,86,1
59872,105,0
59873,105,0
59874,105,0
59875,105,0
59876,105,0
59877,105,0
59878,105,0
59879,107,0
59880,108,0
59881,108,0
59882,108,0
59883,108,0
59884,109,0
59885,117,0
59886,117,0
59887,117,0
59888,118,0
59889,119,0
59890,120,0
59891,120,0
59892,120,0
59893,121,0
59894,121,0
59895,122,0
59896,122,0
59897,122,0
59898,122,0
59899,122,0
59900,123,0
59901,124,0
59903,126,0
59904,126,0
59905,126,0
59906,132,0
59907,133,0
59908,133,0
59909,133,0
59910,133,0
59911,133,0
59912,133,0
59913,133,0
59914,134,0
59915,135,0
59916,135,0
59917,137,0
59918,141,0
59919,141,0
59920,142,0
59921,143,0
59922,145,0
59923,145,0
59924,145,0
59925,147,0
59926,168,0
59927,169,0
59928,169,0
59930,178,0
59931,182,0
59932,182,0
59933,182,0
59934,183,0
59935,183,0
59936,183,0
59937,184,0
59938,184,0
59939,185,0
59940,191,0
59941,191,0
59942,191,0
59943,191,0
59944,191,0
59945,191,0
59946,215,0
59947,215,0
59948,223,0
59949,230,0
59950,230,0
59951,230,0
59952,236,0
59953,236,0
59954,241,0
59955,241,0
59970,245,0
59971,245,0
59972,245,0
59973,245,0
59974,245,0
59975,245,0
59976,245,0
59977,245,0
59978,246,0
59979,246,0
59980,246,0
59981,246,0
59982,246,0
59983,246,0
59984,246,0
59985,246,0
59986,246,0
59987,246,0
59988,246,0
59989,246,0
59990,250,0
59992,255,0
59993,258,0
59994,258,0
59995,259,0
59996,259,0
59997,262,0
59998,262,0
59999,262,0
60000,262,0
60001,262,0
60002,263,0
60003,264,0
60004,264,0
60005,264,0
60006,271,0
60007,271,0
60008,271,0
60009,271,0
60011,273,0
60012,274,0
60013,279,0
60039,297,0
60040,297,0
60041,297,0
60042,298,0
60043,298,0
60044,298,0
60045,299,0
59956,1,0
59957,4,0
59958,6,0
59959,13,0
59960,16,0
59961,18,0
59962,19,0
59963,20,0
59964,21,0
59965,27,0
60015,29,0
60016,29,0
60017,31,0
60018,31,0
60019,31,0
60020,31,0
60021,31,0
60022,31,0
60023,32,0
60024,32,0
60025,32,0
60026,39,0
60027,39,0
60028,39,1
60029,39,0
60030,39,0
60031,39,0
60032,39,0
60033,39,0
60034,53,0
60090,58,0
60091,59,0
60092,59,0
60093,59,0
60094,59,0
60095,59,0
60096,59,0
60097,60,0
60098,60,0
60099,60,0
60100,60,0
60101,60,0
60102,61,0
60103,61,0
60104,61,0
60105,61,0
60106,61,0
59966,1,0
59967,1,0
59968,1,0
59969,2,0
60036,3,0
60037,3,0
60038,3,0
60046,1,0
60047,1,0
60048,1,0
60049,1,0
60050,5,0
60051,5,0
60052,5,0
60053,5,0
60054,5,0
60055,6,0
60056,6,0
60057,6,0
60058,6,0
60059,6,0
60060,6,0
60061,11,0
60062,12,0
60063,13,0
60064,13,0
60065,27,0
60066,40,0
60067,80,0
60068,80,0
60069,80,0
60070,85,0
60071,88,0
60073,96,0
60074,96,0
60075,98,0
60076,99,0
60077,99,0
60078,101,0
60079,102,0
60080,105,0
60081,105,1
60082,106,0
60083,107,0
60084,130,0
60085,132,0
60086,133,0
60087,133,0
60088,133,0
60089,133,0
60107,135,0
60108,135,0
60109,137,0
60110,137,0
60111,137,0
60112,137,0
60113,137,0
60114,138,0
60115,138,0
60116,138,0
60117,141,0
60118,143,0
60119,143,0
60120,143,0
60121,143,0
60122,143,0
60123,144,0
60124,144,0
60125,144,0
60126,144,0
60127,152,0
60128,152,0
60129,152,1
60130,152,0
60131,152,0
60132,152,0
60133,152,0
60134,152,0
60135,152,0
60136,152,1
60137,152,0
60138,152,0
60139,162,0
60140,162,0
60141,162,0
60142,162,0
60143,162,0
60144,162,0
60145,163,0
60146,163,0
60147,163,0
60148,163,0
60149,164,0
60150,165,0
60151,165,0
60152,166,0
60153,166,0
60155,168,0
60156,168,0
60157,169,0
60158,169,0
60159,169,0
60160,171,0
60161,173,0
60162,173,0
60163,178,0
60164,179,0
60165,179,0
60167,180,0
60168,197,0
60169,197,0
60170,197,0
60171,197,0
60172,197,0
60173,198,0
60174,198,0
60175,198,0
60176,198,0
60177,198,0
60178,198,0
60179,198,0
60180,198,0
60181,198,0
60182,198,0
60183,198,0
60184,199,0
60185,199,0
60186,199,0
60187,199,0
60188,199,0
60189,199,0
60190,199,0
60191,199,0
60192,199,0
60193,199,0
60194,200,0
60195,200,0
60196,200,0
60197,200,0
60198,200,0
60199,200,0
60200,200,0
60201,201,0
60202,201,0
60203,201,0
60204,201,0
60205,201,0
60206,201,0
60207,201,0
60208,202,0
60209,206,0
60210,208,0
60211,214,0
60212,214,1
60213,214,0
60214,214,0
60215,215,0
60216,216,0
60217,216,0
60218,217,0
60219,218,0
60220,223,0
60221,223,0
60222,231,0
